,A0,A1,A2,label
7615,0.97,0.8,-0.61,0
7616,0.97,0.66,-0.86,0
7617,0.97,0.44,-0.99,0
7618,0.97,0.05,-0.82,0
7619,0.97,0.04,-0.77,0
7620,0.97,0.41,-0.58,0
7621,0.97,0.93,-0.7,0
7622,1.11,-0.32,-0.23,0
7623,1.29,-0.23,-0.37,0
7624,1.0,-0.59,-0.76,0
7625,0.66,-1.07,-0.91,0
7626,-0.13,-1.24,-0.69,0
7627,-0.3,-1.08,-0.43,0
7628,0.07,-0.62,-0.26,0
7629,0.62,-0.4,-0.22,0
7630,1.26,-0.25,-0.32,0
7631,1.2,-0.41,-0.59,0
7632,0.9,-0.82,-0.94,0
7633,0.18,-1.27,-0.88,0
7634,-0.4,-1.18,-0.62,0
7635,-0.2,-0.73,-0.39,0
7636,0.29,-0.41,-0.27,0
7637,0.9,-0.23,-0.27,0
7638,1.23,-0.44,-0.49,0
7639,1.1,-0.84,-0.77,0
7640,0.82,-1.2,-0.86,0
7641,0.0,-1.28,-0.71,0
7642,-0.36,-0.9,-0.51,0
7643,-0.02,-0.43,-0.41,0
7644,0.48,-0.25,-0.27,0
7645,1.13,-0.17,-0.25,0
7646,1.2,-0.58,-0.51,0
7647,0.96,-1.22,-0.81,0
7648,0.42,-1.45,-0.85,0
7649,-0.39,-1.17,-0.62,0
7650,-0.22,-0.52,-0.43,0
7651,0.23,-0.15,-0.27,0
7652,0.97,-0.09,-0.2,0
7653,1.3,-0.57,-0.41,0
7654,1.05,-1.14,-0.81,0
7655,0.59,-1.34,-1.06,0
7656,-0.31,-1.24,-0.86,0
7657,-0.33,-0.78,-0.45,0
7658,0.12,-0.32,-0.12,0
7659,0.94,-0.1,-0.11,0
7660,1.36,-0.24,-0.27,0
7661,1.11,-0.77,-0.6,0
7662,0.71,-1.25,-0.98,0
7663,-0.07,-1.27,-1.02,0
7664,-0.38,-0.99,-0.65,0
7665,-0.03,-0.57,-0.32,0
7666,0.61,-0.19,-0.07,0
7667,1.39,-0.07,-0.08,0
7668,1.26,-0.44,-0.43,0
7669,0.89,-0.93,-0.86,0
7670,0.26,-1.27,-1.0,0
7671,-0.4,-1.28,-0.78,0
7672,-0.11,-0.84,-0.48,0
7673,0.39,-0.41,-0.19,0
7674,1.17,-0.16,-0.1,0
7675,1.32,-0.19,-0.29,0
7676,1.02,-0.64,-0.58,0
7677,0.6,-1.16,-1.04,0
7678,-0.21,-1.35,-1.09,0
7679,-0.31,-1.12,-0.65,0
7680,0.06,-0.62,-0.3,0
7681,0.72,-0.35,-0.12,0
7682,1.45,-0.18,-0.13,0
7683,1.2,-0.42,-0.44,0
7684,0.84,-0.88,-0.74,0
7685,0.32,-1.29,-1.13,0
7686,-0.34,-1.2,-1.01,0
7687,-0.2,-0.82,-0.56,0
7688,0.19,-0.43,-0.22,0
7689,0.94,-0.2,-0.07,0
7690,1.39,-0.26,-0.08,0
7691,1.07,-0.56,-0.45,0
7692,0.69,-1.05,-1.01,0
7693,0.02,-1.26,-1.26,0
7694,-0.41,-1.07,-0.8,0
7695,-0.11,-0.63,-0.24,0
7696,0.48,-0.3,-0.01,0
7697,1.39,-0.11,-0.07,0
7698,1.33,-0.35,-0.35,0
7699,0.9,-0.79,-0.69,0
7700,0.37,-1.22,-1.11,0
7701,-0.41,-1.24,-1.04,0
7702,-0.29,-0.82,-0.62,0
7703,0.24,-0.42,-0.23,0
7704,1.28,-0.25,-0.11,0
7705,1.38,-0.25,-0.07,0
7706,0.98,-0.66,-0.39,0
7707,0.62,-1.27,-0.83,0
7708,0.0,-1.3,-1.07,0
7709,-0.21,-0.9,-0.86,0
7710,0.15,-0.43,-0.47,0
7711,0.78,-0.25,-0.21,0
7712,1.44,-0.27,-0.15,0
7713,1.13,-0.62,-0.26,0
7714,0.85,-1.13,-0.54,0
7715,0.32,-1.32,-0.81,0
7716,-0.32,-1.08,-0.98,0
7717,-0.07,-0.52,-0.79,0
7718,0.32,-0.28,-0.54,0
7719,1.08,-0.21,-0.28,0
7720,1.51,-0.5,-0.14,0
7721,1.13,-0.88,-0.25,0
7722,0.65,-1.22,-0.49,0
7723,-0.33,-1.24,-0.95,0
7724,-0.28,-0.9,-1.11,0
7725,0.07,-0.43,-0.76,0
7726,0.76,-0.26,-0.45,0
7727,1.5,-0.31,-0.11,0
7728,1.23,-0.7,-0.12,0
7729,0.93,-1.2,-0.36,0
7730,0.23,-1.36,-0.65,0
7731,-0.53,-1.02,-1.01,0
7732,-0.18,-0.5,-1.01,0
7733,0.3,-0.33,-0.66,0
7734,1.17,-0.21,-0.33,0
7735,1.42,-0.46,-0.14,0
7736,1.1,-0.89,-0.11,0
7737,0.76,-1.33,-0.34,0
7738,-0.04,-1.26,-0.7,0
7739,-0.5,-0.87,-1.05,0
7740,-0.21,-0.44,-0.9,0
7741,0.36,-0.31,-0.47,0
7742,1.47,-0.27,-0.2,0
7743,1.48,-0.63,-0.16,0
7744,1.07,-1.01,-0.22,0
7745,0.68,-1.23,-0.5,0
7746,-0.4,-1.13,-0.91,0
7747,-0.47,-0.71,-0.99,0
7748,0.08,-0.4,-0.69,0
7749,0.88,-0.25,-0.43,0
7750,1.5,-0.33,-0.16,0
7751,1.18,-0.82,-0.12,0
7752,0.89,-1.35,-0.28,0
7753,0.31,-1.27,-0.68,0
7754,-0.51,-0.8,-0.96,0
7755,-0.25,-0.41,-0.87,0
7756,0.28,-0.29,-0.47,0
7757,1.14,-0.25,-0.34,0
7758,1.42,-0.62,-0.23,0
7759,1.12,-1.2,-0.19,0
7760,0.72,-1.39,-0.49,0
7761,-0.2,-1.11,-0.94,0
7762,-0.42,-0.52,-1.0,0
7763,-0.03,-0.23,-0.7,0
7764,0.58,-0.09,-0.37,0
7765,1.33,-0.48,-0.12,0
7766,1.27,-0.96,-0.09,0
7767,0.97,-1.21,-0.42,0
7768,0.48,-1.23,-0.75,0
7769,-0.29,-0.88,-1.09,0
7770,-0.42,-0.45,-0.92,0
7771,-0.03,-0.14,-0.52,0
7772,0.72,-0.09,-0.32,0
7773,1.45,-0.73,-0.15,0
7774,1.24,-1.38,-0.16,0
7775,0.93,-1.41,-0.45,0
7776,0.43,-1.08,-0.73,0
7777,-0.35,-0.57,-1.21,0
7778,-0.28,-0.17,-0.95,0
7779,0.05,-0.03,-0.54,0
7780,0.94,-0.47,-0.2,0
7781,1.46,-1.04,-0.05,0
7782,1.12,-1.32,-0.22,0
7783,0.84,-1.32,-0.57,0
7784,0.29,-0.83,-1.0,0
7785,-0.35,-0.41,-1.18,0
7786,-0.14,-0.13,-0.83,0
7787,0.21,-0.16,-0.44,0
7788,0.89,-0.68,-0.19,0
7789,1.47,-1.01,-0.08,0
7790,1.16,-1.26,-0.21,0
7791,0.84,-1.35,-0.62,0
7792,0.02,-0.77,-1.04,0
7793,-0.43,-0.39,-1.1,0
7794,-0.07,-0.05,-0.66,0
7795,0.46,-0.2,-0.31,0
7796,1.29,-0.79,-0.13,0
7797,1.3,-1.23,-0.09,0
7798,0.98,-1.53,-0.44,0
7799,0.47,-1.25,-0.9,0
7800,-0.42,-0.58,-1.17,0
7801,-0.25,-0.06,-0.85,0
7802,0.18,-0.06,-0.44,0
7803,0.94,-0.53,-0.18,0
7804,1.41,-0.89,-0.07,0
7805,1.12,-1.22,-0.2,0
7806,0.76,-1.39,-0.61,0
7807,0.12,-0.95,-1.12,0
7808,-0.46,-0.45,-1.07,0
7809,-0.16,-0.14,-0.6,0
7810,0.29,-0.18,-0.25,0
7811,1.37,-0.65,-0.14,0
7812,1.41,-1.22,-0.17,0
7813,0.98,-1.42,-0.44,0
7814,0.45,-1.13,-0.83,0
7815,-0.48,-0.67,-1.07,0
7816,-0.25,-0.32,-0.89,0
7817,0.22,-0.17,-0.46,0
7818,1.02,-0.37,-0.23,0
7819,1.42,-0.82,-0.08,0
7820,1.12,-1.21,-0.24,0
7821,0.78,-1.28,-0.53,0
7822,0.01,-1.1,-0.93,0
7823,-0.5,-0.72,-1.2,0
7824,-0.22,-0.23,-0.8,0
7825,0.37,-0.1,-0.52,0
7826,1.41,-0.39,-0.2,0
7827,1.41,-0.92,-0.06,0
7828,-0.71,-0.5,0.97,0
7829,-1.21,-0.35,1.39,0
7830,-1.46,-0.21,1.64,0
7831,-1.36,-0.2,1.66,0
7832,-1.45,-0.26,1.35,0
7833,-1.27,-0.17,1.0,0
7834,-0.91,0.04,0.56,0
7835,-0.77,-0.04,-0.14,0
7836,-1.26,-0.2,-0.35,0
7837,-1.3,-0.27,-0.07,0
7838,-1.17,-0.21,0.31,0
7839,-1.35,-0.29,0.54,0
7840,-1.54,-0.68,0.42,0
7841,-1.22,-0.78,0.24,0
7842,-0.84,-0.77,0.19,0
7843,-0.89,-0.47,0.3,0
7844,-1.46,-0.3,0.39,0
7845,-1.44,-0.22,0.57,0
7846,-1.26,-0.17,0.7,0
7847,-1.32,-0.21,0.61,0
7848,-1.13,-0.04,0.42,0
7849,-0.8,0.04,0.08,0
7850,-0.8,-0.17,0.09,0
7851,-1.28,-0.28,0.33,0
7852,-1.26,-0.3,0.35,0
7853,-1.1,-0.25,0.2,0
7854,-1.45,-0.38,0.19,0
7855,-1.52,-0.67,0.23,0
7856,-1.08,-0.75,0.19,0
7857,-0.74,-0.68,0.11,0
7858,-0.93,-0.45,0.12,0
7859,-1.35,-0.29,0.17,0
7860,-1.38,-0.16,0.2,0
7861,-1.29,-0.16,0.25,0
7862,-1.42,-0.21,0.27,0
7863,-1.16,-0.05,0.17,0
7864,-0.8,0.13,0.26,0
7865,-0.8,-0.16,0.19,0
7866,-1.27,-0.2,-0.14,0
7867,-1.27,-0.2,-0.54,0
7868,-1.17,-0.29,-0.53,0
7869,-1.46,-0.51,-0.06,0
7870,-1.39,-0.77,-0.04,0
7871,-0.99,-0.81,-0.05,0
7872,-0.78,-0.56,-0.02,0
7873,-1.1,-0.28,-0.04,0
7874,-1.52,-0.13,-0.04,0
7875,-1.34,-0.2,-0.12,0
7876,-1.29,-0.16,-0.16,0
7877,-1.36,-0.04,0.45,0
7878,-1.0,0.11,0.89,0
7879,-0.66,-0.03,0.73,0
7880,-0.99,-0.22,0.44,0
7881,-1.27,-0.2,0.35,0
7882,-1.19,-0.19,0.42,0
7883,-1.13,-0.32,0.33,0
7884,-1.52,-0.62,-0.07,0
7885,-1.39,-0.8,0.19,0
7886,-0.95,-0.71,0.48,0
7887,-0.76,-0.53,0.77,0
7888,-1.1,-0.39,0.97,0
7889,-1.47,-0.2,1.07,0
7890,-1.29,-0.13,1.11,0
7891,-1.26,-0.24,1.02,0
7892,-1.2,-0.05,0.89,0
7893,-0.93,0.14,0.57,0
7894,-0.76,-0.11,0.31,0
7895,-1.13,-0.26,0.18,0
7896,-1.24,-0.29,0.04,0
7897,-1.25,-0.21,-0.26,0
7898,-1.28,-0.26,-0.67,0
7899,-1.52,-0.65,-0.58,0
7900,-1.23,-0.72,-0.62,0
7901,-0.85,-0.66,-0.56,0
7902,-0.75,-0.46,-0.04,0
7903,-1.24,-0.33,0.49,0
7904,-1.38,-0.2,0.73,0
7905,-1.28,-0.16,0.65,0
7906,-1.49,-0.26,0.42,0
7907,-1.26,0.05,-0.68,0
7908,-0.85,0.07,-0.91,0
7909,-0.68,-0.11,0.26,0
7910,-0.96,-0.26,-0.7,0
7911,-1.14,-0.24,-0.91,0
7912,-1.18,-0.19,-0.6,0
7913,-1.48,-0.31,-0.42,0
7914,-1.71,-0.6,-0.57,0
7915,-1.13,-0.76,-0.25,0
7916,-0.85,-0.74,0.13,0
7917,-0.94,-0.44,0.25,0
7918,-1.47,-0.32,0.18,0
7919,-1.36,-0.21,0.09,0
7920,-1.25,-0.18,0.34,0
7921,-1.45,-0.27,-0.03,0
7922,-1.17,0.02,-0.05,0
7923,-0.87,0.11,0.06,0
7924,-0.81,-0.13,0.04,0
7925,-1.1,-0.24,0.13,0
7926,-1.1,-0.26,0.2,0
7927,-1.13,-0.13,0.36,0
7928,-1.66,-0.34,0.53,0
7929,-1.51,-0.78,0.75,0
7930,-1.0,-0.62,0.93,0
7931,-0.81,-0.56,0.88,0
7932,-1.11,-0.5,0.76,0
7933,-1.57,-0.34,0.52,0
7934,-1.44,-0.22,0.35,0
7935,-1.3,-0.2,0.34,0
7936,-1.32,-0.15,0.02,0
7937,-1.0,0.01,-0.04,0
7938,-0.89,-0.02,0.1,0
7939,-1.0,-0.19,0.15,0
7940,-1.1,-0.16,0.12,0
7941,-1.22,-0.13,0.29,0
7942,-1.19,-0.28,0.25,0
7943,-1.6,-0.51,-0.09,0
7944,-1.38,-0.67,-0.76,0
7945,-0.91,-0.7,-1.07,0
7946,-0.84,-0.58,-0.91,0
7947,-1.14,-0.44,-0.86,0
7948,-1.33,-0.28,-0.69,0
7949,-1.3,-0.18,-0.48,0
7950,-1.39,-0.18,-0.29,0
7951,-1.22,-0.12,-0.17,0
7952,-0.85,0.09,0.0,0
7953,-0.73,-0.03,0.14,0
7954,-1.21,-0.19,0.41,0
7955,-1.35,-0.18,0.52,0
7956,-1.2,-0.13,0.41,0
7957,-1.39,-0.28,0.33,0
7958,-1.57,-0.48,0.23,0
7959,-1.09,-0.76,0.07,0
7960,-0.6,-0.66,-0.17,0
7961,-0.81,-0.61,-0.48,0
7962,-1.34,-0.26,-0.62,0
7963,-1.42,-0.19,-0.71,0
7964,-1.35,-0.32,-0.59,0
7965,-1.36,-0.26,-0.36,0
7966,-1.09,-0.01,-0.43,0
7967,-0.78,0.15,-0.57,0
7968,-0.82,-0.03,-0.59,0
7969,-1.19,-0.18,-0.55,0
7970,-1.19,-0.2,-0.28,0
7971,-1.16,-0.13,-0.26,0
7972,-1.51,-0.32,-0.21,0
7973,-1.44,-0.63,-0.16,0
7974,-0.85,-0.75,-0.26,0
7975,-0.67,-0.55,-0.39,0
7976,-0.96,-0.6,-0.53,0
7977,-1.28,-0.2,-0.5,0
7978,-1.39,-0.24,-0.61,0
7979,-1.3,-0.34,-0.6,0
7980,-1.28,-0.31,-0.28,0
7981,-0.92,0.06,0.02,0
7982,-0.59,0.08,0.1,0
7983,-0.65,-0.05,-0.18,0
7984,-1.14,-0.14,-0.51,0
7985,-1.2,-0.22,-0.64,0
7986,-1.26,-0.29,-0.63,0
7987,-1.46,-0.45,-0.83,0
7988,-1.3,-0.6,-0.7,0
7989,-0.78,-0.55,-0.6,0
7990,-0.56,-0.48,-0.77,0
7991,-0.84,-0.36,-0.83,0
7992,-1.37,-0.32,-0.57,0
7993,-1.44,-0.29,-0.35,0
7994,-1.33,-0.24,-0.33,0
7995,-1.24,-0.04,-0.25,0
7996,-0.78,0.0,-0.17,0
7997,-0.46,-0.05,-0.11,0
7998,-0.66,-0.23,0.14,0
7999,-1.22,-0.25,0.38,0
8000,-1.24,-0.21,0.6,0
8001,-1.22,-0.27,0.87,0
8002,-1.5,-0.54,0.94,0
8003,-1.11,-0.62,0.35,0
8004,-0.65,-0.56,0.37,0
8005,-0.59,-0.4,0.24,0
8006,-0.93,-0.25,0.02,0
8007,-1.37,-0.19,-0.68,0
8008,-1.36,-0.16,-0.88,0
8009,-1.29,-0.17,-0.74,0
8010,-1.18,0.11,-0.62,0
8011,-0.71,-0.04,-0.44,0
8012,-0.45,-0.13,-0.23,0
8013,-0.79,-0.25,-0.15,0
8014,-1.27,-0.26,-0.1,0
8015,-1.28,-0.19,-0.03,0
8016,-1.32,-0.32,-0.04,0
8017,-1.44,-0.59,0.01,0
8018,-1.05,-0.62,-0.06,0
8019,-0.63,-0.51,-0.19,0
8020,-0.59,-0.3,-0.25,0
8021,-1.04,-0.16,-0.27,0
8022,-1.41,-0.15,-0.34,0
8023,-1.33,-0.08,-0.53,0
8024,-1.27,-0.05,-0.64,0
8025,-1.17,-0.04,-0.48,0
8026,-0.74,-0.09,-0.43,0
8027,-0.52,-0.23,-0.05,0
8028,-0.89,-0.24,0.12,0
8029,-1.23,-0.17,0.27,0
8030,-1.24,-0.17,0.4,0
8031,-1.29,-0.28,0.31,0
8032,-1.36,-0.46,0.43,0
8033,-1.08,-0.54,0.52,0
8034,-0.68,-1.69,0.31,1
8035,-0.36,-0.58,0.31,1
8036,-0.13,1.05,0.32,1
8037,-0.38,-0.12,0.06,1
8038,-0.49,-2.11,0.18,1
8039,-0.48,-1.41,0.17,1
8040,-0.27,-0.2,0.08,1
8041,-0.26,0.89,0.04,1
8042,-0.48,-0.63,-0.12,1
8043,-0.44,-2.01,-0.29,1
8044,-0.38,-1.09,-0.39,1
8045,-0.18,0.18,-0.16,1
8046,-0.15,0.68,-0.39,1
8047,-0.43,-0.92,-0.37,1
8048,-0.62,-1.66,-0.23,1
8049,-0.3,-0.41,-0.26,1
8050,-0.24,0.82,-0.35,1
8051,-0.34,-0.07,-0.46,1
8052,-0.43,-1.85,-0.6,1
8053,-0.67,-1.82,-0.64,1
8054,-0.25,-0.14,-0.58,1
8055,-0.18,1.18,-0.6,1
8056,-0.19,-1.08,-0.67,1
8057,-0.43,-2.07,-0.43,1
8058,-0.63,-0.93,-0.01,1
8059,-0.37,-0.12,0.32,1
8060,-0.12,0.09,0.02,1
8061,-0.11,-0.22,-0.35,1
8062,-0.39,-0.92,-0.21,1
8063,-0.5,-1.39,-0.34,1
8064,-0.27,-1.01,-0.37,1
8065,-0.22,-0.16,-0.52,1
8066,-0.52,-1.21,-0.63,1
8067,-0.73,-1.17,-0.65,1
8068,-0.33,-0.62,-0.69,1
8069,-0.28,-0.56,-0.82,1
8070,-0.3,-0.76,-0.49,1
8071,-0.43,-0.65,-0.36,1
8072,-0.61,-0.63,-0.22,1
8073,-0.42,-0.7,0.12,1
8074,-0.21,-0.7,1.24,1
8075,-0.32,-0.72,0.93,1
8076,-0.15,-0.71,0.73,1
8077,-0.37,-0.7,0.76,1
8078,-0.27,-0.67,0.11,1
8079,-0.13,-0.69,0.22,1
8080,-0.19,-0.72,0.07,1
8081,-0.3,-0.75,-0.16,1
8082,-0.47,-0.66,-0.19,1
8083,-0.27,-0.52,0.08,1
8084,-0.17,-0.7,0.31,1
8085,-0.24,-0.62,0.29,1
8086,-0.24,-0.56,0.23,1
8087,-0.36,-0.62,0.28,1
8088,-0.28,-0.62,0.28,1
8089,-0.26,-0.58,-0.01,1
8090,-0.48,-0.75,0.28,1
8091,-0.44,-0.85,0.29,1
8092,-0.45,-0.83,0.3,1
8093,-0.18,-0.77,0.25,1
8094,-0.23,-0.7,0.23,1
8095,-0.36,-0.6,0.15,1
8096,-0.62,-0.65,0.14,1
8097,-0.43,-0.75,0.13,1
8098,-0.2,-0.7,0.15,1
8099,-0.31,-0.84,0.14,1
8100,-0.37,-0.87,0.15,1
8101,-0.4,-0.82,0.15,1
8102,-0.36,-0.7,0.17,1
8103,-0.26,-0.68,0.14,1
8104,-0.29,-0.7,0.13,1
8105,-0.33,-0.7,0.18,1
8106,-0.4,-0.73,0.14,1
8107,-0.21,-0.83,0.13,1
8108,-0.29,-0.83,0.08,1
8109,-0.46,-0.78,0.09,1
8110,-0.5,-0.65,0.11,1
8111,-0.33,-0.68,0.11,1
8112,-0.09,-0.71,0.1,1
8113,-0.26,-0.7,0.07,1
8114,-0.54,-0.75,0.09,1
8115,-0.6,-0.55,0.12,1
8116,-0.32,-0.68,0.11,1
8117,-0.22,-0.78,0.07,1
8118,-0.28,-0.82,0.15,1
8119,-0.42,-0.68,0.16,1
8120,-0.55,-0.49,0.13,1
8121,-0.32,-0.57,0.09,1
8122,-0.29,-0.7,0.09,1
8123,-0.38,-0.63,0.15,1
8124,-0.47,-0.63,0.13,1
8125,-0.59,-0.57,0.12,1
8126,-0.31,-0.52,0.1,1
8127,-0.27,-0.66,0.11,1
8128,-0.23,-0.71,0.1,1
8129,-0.28,-0.64,0.07,1
8130,-0.27,-0.51,0.04,1
8131,-0.39,-0.49,0.08,1
8132,-0.34,-0.56,0.09,1
8133,-0.21,-0.84,0.08,1
8134,-0.34,-1.09,0.08,1
8135,-0.39,-0.88,0.07,1
8136,-0.62,-0.88,0.05,1
8137,-0.41,-0.76,0.03,1
8138,-0.15,-0.71,0.02,1
8139,-0.22,-0.9,0.04,1
8140,-0.3,-0.82,0.05,1
8141,-0.52,-0.9,0.05,1
8142,-0.28,-0.96,0.03,1
8143,-0.12,-0.72,0.07,1
8144,-0.16,-0.8,0.13,1
8145,-0.34,-0.78,0.13,1
8146,-0.56,-0.85,0.11,1
8147,-0.31,-1.34,0.1,1
8148,0.01,-1.1,0.08,1
8149,-0.09,-0.87,0.07,1
8150,-0.17,-1.18,-0.01,1
8151,-0.42,-1.24,-0.16,1
8152,-0.35,-0.53,0.0,1
8153,-0.12,-0.66,0.05,1
8154,-0.29,-1.02,0.02,1
8155,-0.19,-1.35,-0.02,1
8156,-0.41,-0.91,0.08,1
8157,-0.23,-1.02,0.19,1
8158,-0.2,-0.82,0.23,1
8159,-0.26,-0.7,0.37,1
8160,-0.23,-0.71,0.38,1
8161,-0.47,-0.93,0.42,1
8162,-0.25,-0.84,0.46,1
8163,-0.08,-0.56,0.28,1
8164,-0.26,-0.91,0.3,1
8165,-0.33,-1.22,0.25,1
8166,-0.51,-1.08,0.15,1
8167,-0.28,-0.91,-0.03,1
8168,-0.23,-1.17,-0.11,1
8169,-0.3,-1.12,-0.32,1
8170,-0.3,-0.9,-0.47,1
8171,-0.39,-0.86,-0.57,1
8172,-0.25,-0.62,-0.58,1
8173,-0.24,-0.58,-0.67,1
8174,-0.28,-0.66,-0.65,1
8175,-0.43,-0.79,-0.71,1
8176,-0.21,-0.58,-0.57,1
8177,-0.11,-0.72,-0.45,1
8178,-0.25,-0.59,-0.45,1
8179,-0.55,-0.08,-0.65,1
8180,-0.6,-0.29,-0.71,1
8181,-0.22,-0.96,-0.74,1
8182,-0.17,-0.75,-0.79,1
8183,-0.36,-0.78,-0.83,1
8184,-0.31,0.21,-1.13,1
8185,-0.34,-0.44,-1.01,1
8186,-0.15,-1.25,-0.74,1
8187,-0.23,-0.59,-0.9,1
8188,-0.4,-0.18,-0.99,1
8189,-0.78,-0.13,-0.9,1
8190,-0.34,-0.07,-0.99,1
8191,-0.18,-0.12,-0.85,1
8192,-0.19,-0.19,-0.94,1
8193,-0.48,-0.28,-0.85,1
8194,-0.7,-0.37,-0.89,1
8195,-0.32,-0.32,-0.82,1
8196,-0.19,-0.38,-0.89,1
8197,-0.24,-0.4,-0.87,1
8198,-0.59,-0.38,-0.86,1
8199,-0.62,-0.34,-0.89,1
8200,-0.34,-0.43,-0.79,1
8201,-0.17,-0.25,-0.78,1
8202,-0.24,-0.24,-0.7,1
8203,-0.28,-0.29,-0.46,1
8204,-0.42,-0.32,-0.31,1
8205,-0.25,-0.27,-0.43,1
8206,-0.1,-0.32,-0.68,1
8207,-0.3,-0.32,-0.39,1
8208,-0.68,-0.31,-0.62,1
8209,-0.2,-0.31,-0.73,1
8210,-0.08,-0.3,-0.67,1
8211,-0.25,-0.37,-0.61,1
8212,-0.47,-0.43,-0.58,1
8213,-0.57,-0.32,-0.64,1
8214,-0.25,-0.29,-0.7,1
8215,-0.12,-0.3,-0.63,1
8216,-0.36,-0.34,-0.54,1
8217,-0.46,-0.39,-0.48,1
8218,-0.35,-0.35,-0.52,1
8219,-0.23,-0.36,-0.59,1
8220,-0.32,-0.38,-0.6,1
8221,-0.5,-0.22,-0.63,1
8222,-0.5,-0.33,-0.63,1
8223,-0.26,-0.34,-0.68,1
8224,-0.2,-0.33,-0.63,1
8225,-0.29,-0.29,-0.63,1
8226,-0.65,-0.27,-0.62,1
8227,-0.6,-0.27,-0.65,1
8228,-0.14,-0.3,-0.68,1
8229,-0.15,-0.32,-0.68,1
8230,-0.38,-0.36,-0.73,1
8231,-0.51,-0.36,-0.76,1
8232,-0.38,-0.33,-0.66,1
8233,-0.26,-0.33,-0.58,1
8234,-0.25,-0.32,-0.61,1
8235,-0.32,-0.34,-0.61,1
8236,-0.32,-0.39,-0.58,1
8237,-0.4,-0.34,-0.51,1
8238,-0.23,-0.28,-0.68,1
8239,-0.25,-0.24,-0.7,1
8240,0.11,-0.58,-0.79,0
8241,-0.33,-0.38,-0.52,0
8242,-1.27,-0.28,-0.26,0
8243,-1.39,-0.13,-0.32,0
8244,-1.07,-0.24,-0.83,0
8245,-0.54,-0.56,-1.26,0
8246,0.02,-0.64,-1.07,0
8247,0.11,-0.56,-0.7,0
8248,-0.24,-0.34,-0.44,0
8249,-1.07,-0.23,-0.09,0
8250,-1.4,-0.01,-0.48,0
8251,-1.14,-0.39,-1.0,0
8252,-0.64,-0.63,-1.32,0
8253,0.0,-0.72,-0.91,0
8254,0.14,-0.62,-0.65,0
8255,-0.16,-0.38,-0.25,0
8256,-0.96,-0.06,-0.19,0
8257,-1.41,-0.03,-0.63,0
8258,-1.13,-0.41,-1.2,0
8259,-0.7,-0.82,-1.3,0
8260,-0.08,-0.73,-0.83,0
8261,0.14,-0.53,-0.56,0
8262,-0.15,-0.3,-0.08,0
8263,-1.08,-0.02,-0.35,0
8264,-1.53,-0.24,-0.74,0
8265,-1.19,-0.46,-1.26,0
8266,-0.62,-0.7,-1.21,0
8267,0.14,-0.62,-0.75,0
8268,0.22,-0.47,-0.52,0
8269,-0.31,-0.29,-0.03,0
8270,-1.44,-0.01,-0.48,0
8271,-1.49,-0.18,-0.94,0
8272,-1.11,-0.51,-1.3,0
8273,-0.45,-0.7,-0.98,0
8274,0.14,-0.65,-0.68,0
8275,0.11,-0.51,-0.25,0
8276,-0.39,-0.26,-0.17,0
8277,-1.37,0.03,-0.58,0
8278,-1.46,-0.22,-1.11,0
8279,-1.1,-0.46,-1.34,0
8280,-0.45,-0.71,-0.9,0
8281,0.17,-0.66,-0.66,0
8282,0.08,-0.43,-0.09,0
8283,-0.5,-0.19,-0.29,0
8284,-1.51,-0.05,-0.62,0
8285,-1.38,-0.29,-1.26,0
8286,-1.06,-0.55,-1.26,0
8287,-0.44,-0.74,-0.79,0
8288,0.12,-0.66,-0.59,0
8289,0.09,-0.46,-0.02,0
8290,-0.41,-0.28,-0.37,0
8291,-1.45,-0.03,-0.77,0
8292,-1.47,-0.35,-1.3,0
8293,-1.08,-0.61,-1.09,0
8294,-0.57,-0.67,-0.69,0
8295,0.04,-0.6,-0.47,0
8296,0.06,-0.46,-0.08,0
8297,-0.32,-0.29,-0.49,0
8298,-1.14,-0.07,-0.89,0
8299,-1.57,-0.28,-1.29,0
8300,-1.24,-0.52,-1.0,0
8301,-0.66,-0.67,-0.61,0
8302,0.02,-0.63,-0.32,0
8303,0.09,-0.53,-0.11,0
8304,-0.3,-0.26,-0.56,0
8305,-1.22,-0.05,-1.11,0
8306,-1.61,-0.32,-1.26,0
8307,-1.18,-0.57,-0.85,0
8308,-0.67,-0.7,-0.51,0
8309,0.01,-0.63,-0.31,0
8310,0.07,-0.39,-0.23,0
8311,-0.35,-0.29,-0.62,0
8312,-1.32,-0.08,-1.25,0
8313,-1.58,-0.32,-1.22,0
8314,-1.13,-0.51,-0.85,0
8315,-0.54,-0.65,-0.57,0
8316,0.0,-0.68,-0.36,0
8317,-0.02,-0.45,-0.43,0
8318,-0.46,-0.26,-0.8,0
8319,-1.33,-0.09,-1.2,0
8320,-1.52,-0.23,-0.96,0
8321,-1.11,-0.42,-0.7,0
8322,-0.52,-0.64,-0.44,0
8323,0.05,-0.63,-0.18,0
8324,-0.03,-0.47,-0.63,0
8325,-0.48,-0.32,-1.0,0
8326,-1.54,-0.1,-1.2,0
8327,-1.41,-0.19,-0.89,0
8328,-1.09,-0.36,-0.59,0
8329,-0.39,-0.65,-0.28,0
8330,0.05,-0.67,-0.14,0
8331,-0.06,-0.48,-0.74,0
8332,-0.55,-0.32,-1.14,0
8333,-1.49,-0.26,-1.13,0
8334,-1.41,-0.15,-0.83,0
